    energy      energy-dH0       rate(s-1)     lifetime(s)
  125890.0   115223.6     1.143942e11    8.741700e-12
  125900.0   115233.6     1.144159e11    8.740044e-12
  125910.0   115243.6     1.144376e11    8.738388e-12
  125920.0   115253.6     1.144593e11    8.736733e-12
  125930.0   115263.6     1.144809e11    8.735079e-12
  125940.0   115273.6     1.145026e11    8.733425e-12
  125950.0   115283.6     1.145243e11    8.731771e-12
  125960.0   115293.6     1.145460e11    8.730119e-12
  125970.0   115303.6     1.145677e11    8.728466e-12
  125980.0   115313.6     1.145893e11    8.726815e-12
  125990.0   115323.6     1.146110e11    8.725163e-12
  126000.0   115333.6     1.146327e11    8.723513e-12
  126010.0   115343.6     1.146544e11    8.721863e-12
  126020.0   115353.6     1.146761e11    8.720213e-12
  126030.0   115363.6     1.146978e11    8.718564e-12
  126040.0   115373.6     1.147195e11    8.716916e-12
  126050.0   115383.6     1.147412e11    8.715268e-12
  126060.0   115393.6     1.147629e11    8.713620e-12
  126070.0   115403.6     1.147846e11    8.711974e-12
  126080.0   115413.6     1.148062e11    8.710327e-12
  126090.0   115423.6     1.148279e11    8.708682e-12
  126100.0   115433.6     1.148496e11    8.707036e-12
  126110.0   115443.6     1.148713e11    8.705392e-12
  126120.0   115453.6     1.148930e11    8.703748e-12
  126130.0   115463.6     1.149147e11    8.702104e-12
  126140.0   115473.6     1.149364e11    8.700461e-12
  126150.0   115483.6     1.149581e11    8.698819e-12
  126160.0   115493.6     1.149798e11    8.697177e-12
  126170.0   115503.6     1.150015e11    8.695536e-12
  126180.0   115513.6     1.150232e11    8.693895e-12
  126190.0   115523.6     1.150450e11    8.692254e-12
  126200.0   115533.6     1.150667e11    8.690615e-12
  126210.0   115543.6     1.150884e11    8.688976e-12
  126220.0   115553.6     1.151101e11    8.687337e-12
  126230.0   115563.6     1.151318e11    8.685699e-12
  126240.0   115573.6     1.151535e11    8.684061e-12
  126250.0   115583.6     1.151752e11    8.682424e-12
  126260.0   115593.6     1.151969e11    8.680788e-12
  126270.0   115603.6     1.152186e11    8.679152e-12
  126280.0   115613.6     1.152403e11    8.677516e-12
  126290.0   115623.6     1.152621e11    8.675882e-12
  126300.0   115633.6     1.152838e11    8.674247e-12
  126310.0   115643.6     1.153055e11    8.672613e-12
  126320.0   115653.6     1.153272e11    8.670980e-12
  126330.0   115663.6     1.153489e11    8.669348e-12
  126340.0   115673.6     1.153707e11    8.667715e-12
  126350.0   115683.6     1.153924e11    8.666084e-12
  126360.0   115693.6     1.154141e11    8.664453e-12
  126370.0   115703.6     1.154358e11    8.662822e-12
  126380.0   115713.6     1.154575e11    8.661192e-12
  126390.0   115723.6     1.154793e11    8.659563e-12
  126400.0   115733.6     1.155010e11    8.657934e-12
  126410.0   115743.6     1.155227e11    8.656305e-12
  126420.0   115753.6     1.155445e11    8.654678e-12
  126430.0   115763.6     1.155662e11    8.653050e-12
  126440.0   115773.6     1.155879e11    8.651424e-12
  126450.0   115783.6     1.156096e11    8.649797e-12
  126460.0   115793.6     1.156314e11    8.648172e-12
  126470.0   115803.6     1.156531e11    8.646546e-12
  126480.0   115813.6     1.156748e11    8.644922e-12
  126490.0   115823.6     1.156966e11    8.643298e-12
  126500.0   115833.6     1.157183e11    8.641674e-12
  126510.0   115843.6     1.157401e11    8.640051e-12
  126520.0   115853.6     1.157618e11    8.638429e-12
  126530.0   115863.6     1.157835e11    8.636807e-12
  126540.0   115873.6     1.158053e11    8.635185e-12
  126550.0   115883.6     1.158270e11    8.633565e-12
  126560.0   115893.6     1.158488e11    8.631944e-12
  126570.0   115903.6     1.158705e11    8.630324e-12
  126580.0   115913.6     1.158922e11    8.628705e-12
  126590.0   115923.6     1.159140e11    8.627086e-12
  126600.0   115933.6     1.159357e11    8.625468e-12
  126610.0   115943.6     1.159575e11    8.623851e-12
  126620.0   115953.6     1.159792e11    8.622233e-12
  126630.0   115963.6     1.160010e11    8.620617e-12
  126640.0   115973.6     1.160227e11    8.619001e-12
  126650.0   115983.6     1.160445e11    8.617385e-12
  126660.0   115993.6     1.160662e11    8.615770e-12
  126670.0   116003.6     1.160880e11    8.614156e-12
  126680.0   116013.6     1.161097e11    8.612542e-12
  126690.0   116023.6     1.161315e11    8.610928e-12
  126700.0   116033.6     1.161533e11    8.609316e-12
  126710.0   116043.6     1.161750e11    8.607703e-12
  126720.0   116053.6     1.161968e11    8.606091e-12
  126730.0   116063.6     1.162185e11    8.604480e-12
  126740.0   116073.6     1.162403e11    8.602869e-12
  126750.0   116083.6     1.162620e11    8.601259e-12
  126760.0   116093.6     1.162838e11    8.599649e-12
  126770.0   116103.6     1.163056e11    8.598040e-12
  126780.0   116113.6     1.163273e11    8.596432e-12
  126790.0   116123.6     1.163491e11    8.594824e-12
  126800.0   116133.6     1.163709e11    8.593216e-12
  126810.0   116143.6     1.163926e11    8.591609e-12
  126820.0   116153.6     1.164144e11    8.590002e-12
  126830.0   116163.6     1.164362e11    8.588396e-12
  126840.0   116173.6     1.164579e11    8.586791e-12
  126850.0   116183.6     1.164797e11    8.585186e-12
  126860.0   116193.6     1.165015e11    8.583582e-12
  126870.0   116203.6     1.165233e11    8.581978e-12
  126880.0   116213.6     1.165450e11    8.580374e-12
  126890.0   116223.6     1.165668e11    8.578772e-12
  126900.0   116233.6     1.165886e11    8.577169e-12
  126910.0   116243.6     1.166104e11    8.575567e-12
  126920.0   116253.6     1.166321e11    8.573966e-12
  126930.0   116263.6     1.166539e11    8.572365e-12
  126940.0   116273.6     1.166757e11    8.570765e-12
  126950.0   116283.6     1.166975e11    8.569166e-12
  126960.0   116293.6     1.167193e11    8.567566e-12
  126970.0   116303.6     1.167410e11    8.565968e-12
  126980.0   116313.6     1.167628e11    8.564370e-12
  126990.0   116323.6     1.167846e11    8.562772e-12
  127000.0   116333.6     1.168064e11    8.561175e-12
  127010.0   116343.6     1.168282e11    8.559579e-12
  127020.0   116353.6     1.168500e11    8.557983e-12
  127030.0   116363.6     1.168718e11    8.556387e-12
  127040.0   116373.6     1.168935e11    8.554792e-12
  127050.0   116383.6     1.169153e11    8.553198e-12
  127060.0   116393.6     1.169371e11    8.551604e-12
  127070.0   116403.6     1.169589e11    8.550010e-12
  127080.0   116413.6     1.169807e11    8.548418e-12
  127090.0   116423.6     1.170025e11    8.546825e-12
  127100.0   116433.6     1.170243e11    8.545233e-12
  127110.0   116443.6     1.170461e11    8.543642e-12
  127120.0   116453.6     1.170679e11    8.542051e-12
  127130.0   116463.6     1.170897e11    8.540461e-12
  127140.0   116473.6     1.171115e11    8.538871e-12
  127150.0   116483.6     1.171333e11    8.537282e-12
  127160.0   116493.6     1.171551e11    8.535694e-12
  127170.0   116503.6     1.171769e11    8.534105e-12
  127180.0   116513.6     1.171987e11    8.532518e-12
  127190.0   116523.6     1.172205e11    8.530931e-12
  127200.0   116533.6     1.172423e11    8.529344e-12
  127210.0   116543.6     1.172641e11    8.527758e-12
  127220.0   116553.6     1.172859e11    8.526172e-12
  127230.0   116563.6     1.173077e11    8.524587e-12
  127240.0   116573.6     1.173295e11    8.523003e-12
  127250.0   116583.6     1.173514e11    8.521419e-12
  127260.0   116593.6     1.173732e11    8.519835e-12
  127270.0   116603.6     1.173950e11    8.518252e-12
  127280.0   116613.6     1.174168e11    8.516670e-12
  127290.0   116623.6     1.174386e11    8.515088e-12
  127300.0   116633.6     1.174604e11    8.513506e-12
  127310.0   116643.6     1.174822e11    8.511925e-12
  127320.0   116653.6     1.175040e11    8.510345e-12
  127330.0   116663.6     1.175259e11    8.508765e-12
  127340.0   116673.6     1.175477e11    8.507186e-12
  127350.0   116683.6     1.175695e11    8.505607e-12
  127360.0   116693.6     1.175913e11    8.504029e-12
  127370.0   116703.6     1.176131e11    8.502451e-12
  127380.0   116713.6     1.176350e11    8.500874e-12
  127390.0   116723.6     1.176568e11    8.499297e-12
  127400.0   116733.6     1.176786e11    8.497721e-12
  127410.0   116743.6     1.177004e11    8.496145e-12
  127420.0   116753.6     1.177223e11    8.494570e-12
  127430.0   116763.6     1.177441e11    8.492995e-12
  127440.0   116773.6     1.177659e11    8.491421e-12
  127450.0   116783.6     1.177878e11    8.489847e-12
  127460.0   116793.6     1.178096e11    8.488274e-12
  127470.0   116803.6     1.178314e11    8.486701e-12
  127480.0   116813.6     1.178532e11    8.485129e-12
  127490.0   116823.6     1.178751e11    8.483557e-12
  127500.0   116833.6     1.178969e11    8.481986e-12
  127510.0   116843.6     1.179187e11    8.480416e-12
  127520.0   116853.6     1.179406e11    8.478845e-12
  127530.0   116863.6     1.179624e11    8.477276e-12
  127540.0   116873.6     1.179843e11    8.475707e-12
  127550.0   116883.6     1.180061e11    8.474138e-12
  127560.0   116893.6     1.180279e11    8.472570e-12
  127570.0   116903.6     1.180498e11    8.471003e-12
  127580.0   116913.6     1.180716e11    8.469436e-12
  127590.0   116923.6     1.180935e11    8.467869e-12
  127600.0   116933.6     1.181153e11    8.466303e-12
  127610.0   116943.6     1.181372e11    8.464738e-12
  127620.0   116953.6     1.181590e11    8.463173e-12
  127630.0   116963.6     1.181808e11    8.461608e-12
  127640.0   116973.6     1.182027e11    8.460044e-12
  127650.0   116983.6     1.182245e11    8.458481e-12
  127660.0   116993.6     1.182464e11    8.456918e-12
  127670.0   117003.6     1.182682e11    8.455355e-12
  127680.0   117013.6     1.182901e11    8.453793e-12
  127690.0   117023.6     1.183119e11    8.452232e-12
  127700.0   117033.6     1.183338e11    8.450671e-12
  127710.0   117043.6     1.183557e11    8.449111e-12
  127720.0   117053.6     1.183775e11    8.447551e-12
  127730.0   117063.6     1.183994e11    8.445991e-12
  127740.0   117073.6     1.184212e11    8.444432e-12
  127750.0   117083.6     1.184431e11    8.442874e-12
  127760.0   117093.6     1.184649e11    8.441316e-12
  127770.0   117103.6     1.184868e11    8.439759e-12
  127780.0   117113.6     1.185087e11    8.438202e-12
  127790.0   117123.6     1.185305e11    8.436646e-12
  127800.0   117133.6     1.185524e11    8.435090e-12
  127810.0   117143.6     1.185742e11    8.433534e-12
  127820.0   117153.6     1.185961e11    8.431980e-12
  127830.0   117163.6     1.186180e11    8.430425e-12
  127840.0   117173.6     1.186398e11    8.428872e-12
  127850.0   117183.6     1.186617e11    8.427318e-12
  127860.0   117193.6     1.186836e11    8.425765e-12
  127870.0   117203.6     1.187054e11    8.424213e-12
  127880.0   117213.6     1.187273e11    8.422661e-12
  127890.0   117223.6     1.187492e11    8.421110e-12
  127900.0   117233.6     1.187711e11    8.419559e-12
  127910.0   117243.6     1.187929e11    8.418009e-12
  127920.0   117253.6     1.188148e11    8.416459e-12
  127930.0   117263.6     1.188367e11    8.414910e-12
  127940.0   117273.6     1.188586e11    8.413361e-12
  127950.0   117283.6     1.188804e11    8.411813e-12
  127960.0   117293.6     1.189023e11    8.410265e-12
  127970.0   117303.6     1.189242e11    8.408718e-12
  127980.0   117313.6     1.189461e11    8.407171e-12
  127990.0   117323.6     1.189680e11    8.405625e-12
  128000.0   117333.6     1.189898e11    8.404079e-12
  128010.0   117343.6     1.190117e11    8.402534e-12
  128020.0   117353.6     1.190336e11    8.400989e-12
  128030.0   117363.6     1.190555e11    8.399445e-12
  128040.0   117373.6     1.190774e11    8.397901e-12
  128050.0   117383.6     1.190993e11    8.396358e-12
  128060.0   117393.6     1.191211e11    8.394815e-12
  128070.0   117403.6     1.191430e11    8.393273e-12
  128080.0   117413.6     1.191649e11    8.391731e-12
  128090.0   117423.6     1.191868e11    8.390190e-12
  128100.0   117433.6     1.192087e11    8.388649e-12
  128110.0   117443.6     1.192306e11    8.387109e-12
  128120.0   117453.6     1.192525e11    8.385569e-12
  128130.0   117463.6     1.192744e11    8.384030e-12
  128140.0   117473.6     1.192963e11    8.382491e-12
  128150.0   117483.6     1.193182e11    8.380953e-12
  128160.0   117493.6     1.193401e11    8.379415e-12
  128170.0   117503.6     1.193620e11    8.377877e-12
  128180.0   117513.6     1.193839e11    8.376341e-12
  128190.0   117523.6     1.194058e11    8.374804e-12
  128200.0   117533.6     1.194277e11    8.373269e-12
  128210.0   117543.6     1.194496e11    8.371733e-12
  128220.0   117553.6     1.194715e11    8.370199e-12
  128230.0   117563.6     1.194934e11    8.368664e-12
  128240.0   117573.6     1.195153e11    8.367131e-12
  128250.0   117583.6     1.195372e11    8.365597e-12
  128260.0   117593.6     1.195591e11    8.364064e-12
  128270.0   117603.6     1.195810e11    8.362532e-12
  128280.0   117613.6     1.196029e11    8.361000e-12
  128290.0   117623.6     1.196248e11    8.359469e-12
  128300.0   117633.6     1.196467e11    8.357938e-12
  128310.0   117643.6     1.196686e11    8.356408e-12
  128320.0   117653.6     1.196906e11    8.354878e-12
  128330.0   117663.6     1.197125e11    8.353349e-12
  128340.0   117673.6     1.197344e11    8.351820e-12
  128350.0   117683.6     1.197563e11    8.350292e-12
  128360.0   117693.6     1.197782e11    8.348764e-12
  128370.0   117703.6     1.198001e11    8.347236e-12
  128380.0   117713.6     1.198220e11    8.345710e-12
  128390.0   117723.6     1.198440e11    8.344183e-12
  128400.0   117733.6     1.198659e11    8.342657e-12
  128410.0   117743.6     1.198878e11    8.341132e-12
  128420.0   117753.6     1.199097e11    8.339607e-12
  128430.0   117763.6     1.199316e11    8.338083e-12
  128440.0   117773.6     1.199536e11    8.336559e-12
  128450.0   117783.6     1.199755e11    8.335035e-12
  128460.0   117793.6     1.199974e11    8.333512e-12
  128470.0   117803.6     1.200193e11    8.331990e-12
  128480.0   117813.6     1.200413e11    8.330468e-12
  128490.0   117823.6     1.200632e11    8.328947e-12
  128500.0   117833.6     1.200851e11    8.327426e-12
  128510.0   117843.6     1.201071e11    8.325905e-12
  128520.0   117853.6     1.201290e11    8.324385e-12
  128530.0   117863.6     1.201509e11    8.322866e-12
  128540.0   117873.6     1.201729e11    8.321347e-12
  128550.0   117883.6     1.201948e11    8.319828e-12
  128560.0   117893.6     1.202167e11    8.318310e-12
  128570.0   117903.6     1.202387e11    8.316793e-12
  128580.0   117913.6     1.202606e11    8.315276e-12
  128590.0   117923.6     1.202825e11    8.313759e-12
  128600.0   117933.6     1.203045e11    8.312243e-12
  128610.0   117943.6     1.203264e11    8.310727e-12
  128620.0   117953.6     1.203483e11    8.309212e-12
  128630.0   117963.6     1.203703e11    8.307698e-12
  128640.0   117973.6     1.203922e11    8.306184e-12
  128650.0   117983.6     1.204142e11    8.304670e-12
  128660.0   117993.6     1.204361e11    8.303157e-12
  128670.0   118003.6     1.204581e11    8.301644e-12
  128680.0   118013.6     1.204800e11    8.300132e-12
  128690.0   118023.6     1.205020e11    8.298621e-12
  128700.0   118033.6     1.205239e11    8.297109e-12
  128710.0   118043.6     1.205459e11    8.295599e-12
  128720.0   118053.6     1.205678e11    8.294088e-12
  128730.0   118063.6     1.205898e11    8.292579e-12
  128740.0   118073.6     1.206117e11    8.291069e-12
  128750.0   118083.6     1.206337e11    8.289561e-12
  128760.0   118093.6     1.206556e11    8.288052e-12
  128770.0   118103.6     1.206776e11    8.286545e-12
  128780.0   118113.6     1.206995e11    8.285037e-12
  128790.0   118123.6     1.207215e11    8.283531e-12
  128800.0   118133.6     1.207434e11    8.282024e-12
  128810.0   118143.6     1.207654e11    8.280518e-12
  128820.0   118153.6     1.207873e11    8.279013e-12
  128830.0   118163.6     1.208093e11    8.277508e-12
  128840.0   118173.6     1.208313e11    8.276004e-12
  128850.0   118183.6     1.208532e11    8.274500e-12
